Branch,Category,Round,Domicile,MinP,MaxP,MeanP,StdP,TotalSeats,BranchSeats,TotalCandidates,Trend
AI,UR/X/OP,R2,Y,0.876495820112924,0.8819838343491946,0.880099324205841,0.0024506733264620007,49.75,6.25,1460104.75,0.004804672123889189
AIAIDS,EWS,INTERNAL,Y,0.8255126686886587,0.9133423225361212,0.882118807219839,0.028589221975821203,42.166666666666664,1.75,1220539.8333333333,0.016884287604111987
AIAIDS,EWS,R1,Y,0.867172590648855,0.9096070270155677,0.8931233546049604,0.01824696534698006,75.6,6.8,1169627.2,0.010181869189995927
AIAIDS,EWS,R1_Upgrade,Y,0.8367255657033805,0.8995731780568295,0.873352465878123,0.02436642724725377,61.8,4.0,1169627.2,0.012778300654319652
AIAIDS,EWS,R2,Y,0.867197808366829,0.9220379379089422,0.8980244321774107,0.02304277406529324,26.5,2.0,1235636.5,-0.0037923373486952274
AIAIDS,FW/OP,R1,Y,0.9108216742676045,0.9499848068348044,0.9281641480841427,0.016230880190149254,78.0,3.0,1227282.0,0.006415852408482538
AIAIDS,FW/OP,R1_Upgrade,Y,0.8865446835764529,0.9315431309226845,0.9085659003084663,0.020360165303131745,63.75,2.5,1227282.0,0.013100478297492354
AIAIDS,FW/OP,R2,Y,0.9078686462536482,0.9428012823511307,0.9236403532253401,0.014432415292349869,26.75,1.25,1227282.0,0.005104000480325767
AIAIDS,OBC/X/F,INTERNAL,Y,0.8775092627938832,0.8775092627938832,0.8775092627938832,0.0,41.0,2.0,1113325.0,0.0
AIAIDS,OBC/X/F,R1,Y,0.8547941121257965,0.918614959692812,0.8808224415096693,0.023820756344894202,75.6,2.0,1169627.2,0.002923247068377982
AIAIDS,OBC/X/F,R1_Upgrade,Y,0.8230170386157091,0.8775092627938832,0.8538427416112444,0.023203160976906664,61.8,2.0,1169627.2,0.0037890496451371343
AIAIDS,OBC/X/OP,INTERNAL,Y,0.6791241395174482,0.8959710776278266,0.8206899843537794,0.05800471918444594,41.90909090909091,4.909090909090909,1197397.7272727273,0.01854435506092742
AIAIDS,OBC/X/OP,R1,Y,0.8294817509541985,0.9110583163047627,0.882471876768481,0.03196519393417725,75.6,9.0,1169627.2,0.013148711807801848
AIAIDS,OBC/X/OP,R1_Upgrade,Y,0.7456997171483097,0.8892012664765455,0.822785796012871,0.05108661160033953,61.8,15.0,1169627.2,0.01750765521801982
AIAIDS,OBC/X/OP,R2,Y,0.8772460871713111,0.9104725412350054,0.8938593142031583,0.02349465098322159,23.0,1.5,1026166.5,-0.01661322703184723
AIAIDS,SC/X/F,R1,Y,0.48016872977837655,0.6773969865043901,0.5829030471115586,0.08739438162373629,75.6,2.0,1169627.2,0.04106314364265275
AIAIDS,SC/X/F,R1_Upgrade,Y,0.3369306979669425,0.6187398439295426,0.4870516418160931,0.11806591426976938,61.8,2.0,1169627.2,0.02680646000567717
AIAIDS,SC/X/OP,INTERNAL,Y,0.06582117735399018,0.5489354184480358,0.29860192154883575,0.15768510417727816,41.6,3.0,1169627.2,0.03260208176858201
AIAIDS,SC/X/OP,R1,Y,0.1460988617775354,0.48309702916938,0.3398625021497071,0.16972832950859273,75.6,19.2,1169627.2,0.09250816785107335
AIAIDS,SC/X/OP,R1_Upgrade,Y,0.06582117735399018,0.30291115730643403,0.18223457069150067,0.09786312289313277,61.8,9.8,1169627.2,-0.021051838832804554
AIAIDS,SC/X/OP,R2,Y,0.23663057183751368,0.7355798205277868,0.4886495237548245,0.2093643116475501,26.666666666666668,8.5,1220539.8333333333,0.08871240618811142
AIAIDS,ST/X/F,R1,Y,0.4128866263982597,0.4128866263982597,0.4128866263982597,0.0,78.0,1.0,905590.0,0.0
AIAIDS,ST/X/F,R2,Y,0.25885223997614815,0.25885223997614815,0.25885223997614815,0.0,23.0,1.0,905590.0,0.0
AIAIDS,ST/X/OP,INTERNAL,Y,0.6466212867847194,0.6466212867847194,0.6466212867847194,0.0,45.0,1.0,1475103.0,0.0
AIAIDS,ST/X/OP,R1,Y,0.22421534214830974,0.4053180799257943,0.3239253701506708,0.08040802922660133,75.0,2.5,1108256.5,0.007243730248732441
AIAIDS,ST/X/OP,R1_Upgrade,Y,0.22421534214830974,0.4053180799257943,0.3377846532176594,0.0989395138168489,61.0,1.3333333333333333,985974.3333333334,0.0798025977152822
AIAIDS,ST/X/OP,R2,Y,0.1860040868569376,0.49694464796892035,0.34147436741292897,0.2198681793082331,23.0,2.5,1026166.5,-0.1
AIAIDS,UR/NCC/OP,INTERNAL,Y,0.48464218329317155,0.48464218329317155,0.48464218329317155,0.0,31.0,1.0,1415110.0,0.0
AIAIDS,UR/NCC/OP,R1,Y,0.4378537748870902,0.48464218329317155,0.4612479790901309,0.03308440086486578,78.0,1.0,1160350.0,0.023394204203040687
AIAIDS,UR/NCC/OP,R1_Upgrade,Y,0.48464218329317155,0.48464218329317155,0.48464218329317155,0.0,63.0,1.0,1415110.0,0.0
AIAIDS,UR/NCC/OP,R2,Y,0.8186383928571428,0.8186383928571428,0.8186383928571428,0.0,22.0,1.0,939008.0,0.0
AIAIDS,UR/S/F,INTERNAL,Y,0.4443689510632497,0.6900363299064698,0.5672026404848598,0.17371306949636547,45.5,1.0,922299.0,0.1
AIAIDS,UR/S/F,R1,Y,0.4443689510632497,0.7442253116752615,0.570384776077782,0.13310300895116403,75.6,1.0,1169627.2,0.013364542880059647
AIAIDS,UR/S/F,R1_Upgrade,Y,0.5503012332020205,0.5503012332020205,0.5503012332020205,0.0,63.0,1.0,1475103.0,0.0
AIAIDS,UR/S/OP,INTERNAL,Y,0.8087942667211432,0.8087942667211432,0.8087942667211432,0.0,53.0,1.0,905590.0,0.0
AIAIDS,UR/S/OP,R1,Y,0.8087942667211432,0.8965062100748219,0.8638858058863927,0.033920180340930174,75.6,1.0,1169627.2,0.009873118455079877
AIAIDS,UR/S/OP,R1_Upgrade,Y,0.6996582611519331,0.8566635977814205,0.7781609294666768,0.11101953821318722,62.5,1.0,1294214.0,-0.07850266831474371
AIAIDS,UR/S/OP,R2,Y,0.8396829317584713,0.8396829317584713,0.8396829317584713,0.0,24.0,1.0,1113325.0,0.0
AIAIDS,UR/X/F,INTERNAL,Y,0.762096808546892,0.8857502243641837,0.8431586651281936,0.04069954042107433,41.6,1.8,1169627.2,0.023598871867507438
AIAIDS,UR/X/F,R1,Y,0.8272038150899673,0.9046922147394902,0.8767774066479651,0.03301240346204859,75.6,7.0,1169627.2,0.017279575159051545
